  0.00000057 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          63
  0.00000057 -0.00000215 -0.00000159
  0.00000057 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          64
  0.00000057 -0.00000216 -0.00000159
  0.00000057 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          65
  0.00000057 -0.00000216 -0.00000159
  0.00000057 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          66
  0.00000057 -0.00000216 -0.00000159
  0.00000057 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          67
  0.00000057 -0.00000216 -0.00000159
  0.00000057 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          68
  0.00000057 -0.00000216 -0.00000159
  0.00000057 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          69
  0.00000057 -0.00000216 -0.00000159
  0.00000057 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          70
  0.00000058 -0.00000217 -0.00000159
  0.00000058 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          71
  0.00000058 -0.00000217 -0.00000159
  0.00000058 -0.00000108 -0.00000051
  0.00000000 -0.00000108 -0.00000108
 step number          72
  0.00000058 -0.00000217 -0.00000159
  0.00000058 -0.00000109 -0.00000051
  0.00000000 -0.00000109 -0.00000109
 step number          73
  0.00000058 -0.00000217 -0.00000159
  0.00000058 -0.00000109 -0.00000051
  0.00000000 -0.00000109 -0.00000109
 step number          74
  0.00000058 -0.00000217 -0.00000159
  0.00000058 -0.00000109 -0.00000051
  0.00000000 -0.00000109 -0.00000109
 step number          75
  0.00000058 -0.00000218 -0.00000159
  0.00000058 -0.00000109 -0.00000051
  0.00000000 -0.00000109 -0.00000109
 step number          76
  0.00000058 -0.00000218 -0.00000160
  0.00000058 -0.00000109 -0.00000051
  0.00000000 -0.00000109 -0.00000109
 step number          77
  0.00000059 -0.00000218 -0.00000160
  0.00000059 -0.00000109 -0.00000051
  0.00000000 -0.00000109 -0.00000109
 step number          78
  0.00000059 -0.00000218 -0.00000160
  0.00000059 -0.00000109 -0.00000050
  0.00000000 -0.00000109 -0.00000109
 step number          79
  0.00000059 -0.00000219 -0.00000160
  0.00000059 -0.00000109 -0.00000050
  0.00000000 -0.00000109 -0.00000109
 step number          80
  0.00000059 -0.00000219 -0.00000160
  0.00000059 -0.00000109 -0.00000050
  0.00000000 -0.00000109 -0.00000109
 step number          81
  0.00000059 -0.00000219 -0.00000160
  0.00000059 -0.00000109 -0.00000050
  0.00000000 -0.00000109 -0.00000109
 step number          82
  0.00000059 -0.00000219 -0.00000160
  0.00000059 -0.00000110 -0.00000050
  0.00000000 -0.00000110 -0.00000110
 step number          83
  0.00000059 -0.00000219 -0.00000160
  0.00000059 -0.00000110 -0.00000050
  0.00000000 -0.00000110 -0.00000110
 step number          84
  0.00000060 -0.00000220 -0.00000160
  0.00000060 -0.00000110 -0.00000050
  0.00000000 -0.00000110 -0.00000110
 step number          85
  0.00000060 -0.00000220 -0.00000160
  0.00000060 -0.00000110 -0.00000050
  0.00000000 -0.00000110 -0.00000110
 step number          86
  0.00000060 -0.00000220 -0.00000160
  0.00000060 -0.00000110 -0.00000050
  0.00000000 -0.00000110 -0.00000110
 step number          87
  0.00000060 -0.00000220 -0.00000160
  0.00000060 -0.00000110 -0.00000050
  0.00000000 -0.00000110 -0.00000110
 step number          88
  0.00000060 -0.00000221 -0.00000160
  0.00000060 -0.00000110 -0.00000050
  0.00000000 -0.00000110 -0.00000110
 step number          89
  0.00000060 -0.00000221 -0.00000161
  0.00000060 -0.00000110 -0.00000050
  0.00000000 -0.00000110 -0.00000110
 step number          90
  0.00000061 -0.00000221 -0.00000161
  0.00000061 -0.00000111 -0.00000050
  0.00000000 -0.00000111 -0.00000111
 step number          91
  0.00000061 -0.00000221 -0.00000161
  0.00000061 -0.00000111 -0.00000050
  0.00000000 -0.00000111 -0.00000111
 step number          92
  0.00000061 -0.00000222 -0.00000161
  0.00000061 -0.00000111 -0.00000050
  0.00000000 -0.00000111 -0.00000111
 step number          93
  0.00000061 -0.00000222 -0.00000161
  0.00000061 -0.00000111 -0.00000050
  0.00000000 -0.00000111 -0.00000111
 step number          94
  0.00000061 -0.00000222 -0.00000161
  0.00000061 -0.00000111 -0.00000050
  0.00000000 -0.00000111 -0.00000111
 step number          95
  0.00000061 -0.00000222 -0.00000161
  0.00000061 -0.00000111 -0.00000050
  0.00000000 -0.00000111 -0.00000111
 step number          96
  0.00000062 -0.00000223 -0.00000161
  0.00000062 -0.00000111 -0.00000050
  0.00000000 -0.00000111 -0.00000111
 step number          97
  0.00000062 -0.00000223 -0.00000161
  0.00000062 -0.00000111 -0.00000050
  0.00000000 -0.00000111 -0.00000111
 step number          98
  0.00000062 -0.00000223 -0.00000161
  0.00000062 -0.00000112 -0.00000050
  0.00000000 -0.00000112 -0.00000112
