        0.0000000000       -0.0000006326       -0.0000006326
 step number          33
        0.0000003324       -0.0000006335       -0.0000003010
        0.0000003324        0.0000000000        0.0000003324
        0.0000000000       -0.0000006335       -0.0000006335
 step number          34
        0.0000003336       -0.0000006344       -0.0000003008
        0.0000003336        0.0000000000        0.0000003336
        0.0000000000       -0.0000006344       -0.0000006344
 step number          35
        0.0000003348       -0.0000006353       -0.0000003005
        0.0000003348        0.0000000000        0.0000003348
        0.0000000000       -0.0000006353       -0.0000006353
 step number          36
        0.0000003360       -0.0000006362       -0.0000003002
        0.0000003360        0.0000000000        0.0000003360
        0.0000000000       -0.0000006362       -0.0000006362
 step number          37
        0.0000003373       -0.0000006372       -0.0000002999
        0.0000003373        0.0000000000        0.0000003373
        0.0000000000       -0.0000006372       -0.0000006372
 step number          38
        0.0000003386       -0.0000006382       -0.0000002996
        0.0000003386        0.0000000000        0.0000003386
        0.0000000000       -0.0000006382       -0.0000006382
 step number          39
        0.0000003399       -0.0000006392       -0.0000002993
        0.0000003399        0.0000000000        0.0000003399
        0.0000000000       -0.0000006392       -0.0000006392
 step number          40
        0.0000003413       -0.0000006402       -0.0000002990
        0.0000003413        0.0000000000        0.0000003413
        0.0000000000       -0.0000006402       -0.0000006402
 step number          41
        0.0000003427       -0.0000006413       -0.0000002986
        0.0000003427        0.0000000000        0.0000003427
        0.0000000000       -0.0000006413       -0.0000006413
 step number          42
        0.0000003442       -0.0000006424       -0.0000002983
        0.0000003442        0.0000000000        0.0000003442
        0.0000000000       -0.0000006424       -0.0000006424
 step number          43
        0.0000003457       -0.0000006436       -0.0000002979
        0.0000003457        0.0000000000        0.0000003457
        0.0000000000       -0.0000006436       -0.0000006436
 step number          44
        0.0000003472       -0.0000006447       -0.0000002975
        0.0000003472        0.0000000000        0.0000003472
        0.0000000000       -0.0000006447       -0.0000006447
 step number          45
        0.0000003488       -0.0000006459       -0.0000002972
        0.0000003488        0.0000000000        0.0000003488
        0.0000000000       -0.0000006459       -0.0000006459
 step number          46
        0.0000003504       -0.0000006472       -0.0000002968
        0.0000003504        0.0000000000        0.0000003504
        0.0000000000       -0.0000006472       -0.0000006472
 step number          47
        0.0000003520       -0.0000006484       -0.0000002964
        0.0000003520        0.0000000000        0.0000003520
        0.0000000000       -0.0000006484       -0.0000006484
 step number          48
        0.0000003537       -0.0000006497       -0.0000002960
        0.0000003537        0.0000000000        0.0000003537
        0.0000000000       -0.0000006497       -0.0000006497
 step number          49
        0.0000003555       -0.0000006510       -0.0000002956
        0.0000003555        0.0000000000        0.0000003555
        0.0000000000       -0.0000006510       -0.0000006510
 step number          50
        0.0000003572       -0.0000006524       -0.0000002951
        0.0000003572        0.0000000000        0.0000003572
        0.0000000000       -0.0000006524       -0.0000006524
 step number          51
        0.0000003591       -0.0000006538       -0.0000002947
        0.0000003591        0.0000000000        0.0000003591
        0.0000000000       -0.0000006538       -0.0000006538
 step number          52
        0.0000003609       -0.0000006552       -0.0000002943
        0.0000003609        0.0000000000        0.0000003609
        0.0000000000       -0.0000006552       -0.0000006552
 step number          53
        0.0000003628       -0.0000006566       -0.0000002938
        0.0000003628        0.0000000000        0.0000003628
        0.0000000000       -0.0000006566       -0.0000006566
 step number          54
        0.0000003648       -0.0000006581       -0.0000002933
        0.0000003648        0.0000000000        0.0000003648
        0.0000000000       -0.0000006581       -0.0000006581
 step number          55
        0.0000003668       -0.0000006596       -0.0000002929
        0.0000003668        0.0000000000        0.0000003668
        0.0000000000       -0.0000006596       -0.0000006596
 step number          56
        0.0000003688       -0.0000006612       -0.0000002924
        0.0000003688        0.0000000000        0.0000003688
        0.0000000000       -0.0000006612       -0.0000006612
 step number          57
        0.0000003709       -0.0000006628       -0.0000002919
        0.0000003709        0.0000000000        0.0000003709
        0.0000000000       -0.0000006628       -0.0000006627
 step number          58
        0.0000003730       -0.0000006644       -0.0000002914
        0.0000003730        0.0000000000        0.0000003730
        0.0000000000       -0.0000006644       -0.0000006644
 step number          59
        0.0000003752       -0.0000006660       -0.0000002908
        0.0000003752        0.0000000000        0.0000003752
        0.0000000000       -0.0000006660       -0.0000006660
 step number          60
        0.0000003774       -0.0000006677       -0.0000002903
        0.0000003774        0.0000000000        0.0000003774
        0.0000000000       -0.0000006677       -0.0000006677
 step number          61
        0.0000003797       -0.0000006694       -0.0000002898
        0.0000003797        0.0000000000        0.0000003797
        0.0000000000       -0.0000006694       -0.0000006694
 step number          62
        0.0000003820       -0.0000006712       -0.0000002892
        0.0000003820        0.0000000000        0.0000003820
        0.0000000000       -0.0000006712       -0.0000006712
 step number          63
        0.0000003843       -0.0000006729       -0.0000002886
        0.0000003843        0.0000000000        0.0000003843
        0.0000000000       -0.0000006729       -0.0000006729
 step number          64
        0.0000003867       -0.0000006748       -0.0000002880
        0.0000003867        0.0000000000        0.0000003867
        0.0000000000       -0.0000006748       -0.0000006748
 step number          65
        0.0000003892       -0.0000006766       -0.0000002875
        0.0000003892        0.0000000000        0.0000003892
        0.0000000000       -0.0000006766       -0.0000006766
 step number          66
        0.0000003917       -0.0000006785       -0.0000002869
        0.0000003917        0.0000000000        0.0000003917
        0.0000000000       -0.0000006785       -0.0000006785
 step number          67
        0.0000003942       -0.0000006804       -0.0000002862
        0.0000003942        0.0000000000        0.0000003942
        0.0000000000       -0.0000006804       -0.0000006804
 step number          68
        0.0000003968       -0.0000006824       -0.0000002856
        0.0000003968        0.0000000000        0.0000003968
        0.0000000000       -0.0000006824       -0.0000006824
 step number          69
        0.0000003994       -0.0000006844       -0.0000002850
        0.0000003994        0.0000000000        0.0000003994
        0.0000000000       -0.0000006844       -0.0000006844
 step number          70
        0.0000004021       -0.0000006864       -0.0000002843
        0.0000004021        0.0000000000        0.0000004021
        0.0000000000       -0.0000006864       -0.0000006864
 step number          71
        0.0000004049       -0.0000006885       -0.0000002837
        0.0000004049        0.0000000000        0.0000004049
        0.0000000000       -0.0000006885       -0.0000006885
 step number          72
        0.0000004076       -0.0000006906       -0.0000002830
        0.0000004076        0.0000000000        0.0000004076
        0.0000000000       -0.0000006906       -0.0000006906
 step number          73
        0.0000004105       -0.0000006928       -0.0000002823
        0.0000004105        0.0000000000        0.0000004105
        0.0000000000       -0.0000006928       -0.0000006928
 step number          74
        0.0000004134       -0.0000006950       -0.0000002816
        0.0000004134        0.0000000000        0.0000004134
        0.0000000000       -0.0000006950       -0.0000006950
 step number          75
        0.0000004163       -0.0000006972       -0.0000002809
        0.0000004163        0.0000000000        0.0000004163
        0.0000000000       -0.0000006972       -0.0000006972
 step number          76
        0.0000004193       -0.0000006995       -0.0000002802
        0.0000004193        0.0000000000        0.0000004193
        0.0000000000       -0.0000006995       -0.0000006995
 step number          77
        0.0000004224       -0.0000007018       -0.0000002794
        0.0000004224        0.0000000000        0.0000004224
        0.0000000000       -0.0000007018       -0.0000007018
 step number          78
        0.0000004255       -0.0000007042       -0.0000002787
        0.0000004255        0.0000000000        0.0000004255
        0.0000000000       -0.0000007042       -0.0000007041
 step number          79
        0.0000004286       -0.0000007065       -0.0000002779
        0.0000004286        0.0000000000        0.0000004286
        0.0000000000       -0.0000007065       -0.0000007065
 step number          80
        0.0000004318       -0.0000007090       -0.0000002771
        0.0000004318        0.0000000000        0.0000004318
        0.0000000000       -0.0000007090       -0.0000007090
 step number          81
        0.0000004351       -0.0000007114       -0.0000002763
        0.0000004351        0.0000000000        0.0000004351
        0.0000000000       -0.0000007114       -0.0000007114
 step number          82
        0.0000004384       -0.0000007140       -0.0000002755
        0.0000004384        0.0000000000        0.0000004384
        0.0000000000       -0.0000007140       -0.0000007140
 step number          83
        0.0000004418       -0.0000007165       -0.0000002747
        0.0000004418        0.0000000000        0.0000004418
        0.0000000000       -0.0000007165       -0.0000007165
 step number          84
        0.0000004452       -0.0000007191       -0.0000002739
        0.0000004452        0.0000000000        0.0000004452
        0.0000000000       -0.0000007191       -0.0000007191
 step number          85
        0.0000004487       -0.0000007218       -0.0000002731
        0.0000004487        0.0000000000        0.0000004487
        0.0000000000       -0.0000007218       -0.0000007218
 step number          86
        0.0000004522       -0.0000007244       -0.0000002722
        0.0000004522        0.0000000000        0.0000004522
        0.0000000000       -0.0000007244       -0.0000007244
 step number          87
        0.0000004558       -0.0000007272       -0.0000002713
        0.0000004558        0.0000000000        0.0000004558
        0.0000000000       -0.0000007272       -0.0000007272
 step number          88
        0.0000004595       -0.0000007299       -0.0000002704
        0.0000004595        0.0000000000        0.0000004595
        0.0000000000       -0.0000007299       -0.0000007299
 step number          89
        0.0000004632       -0.0000007327       -0.0000002695
        0.0000004632        0.0000000000        0.0000004632
        0.0000000000       -0.0000007327       -0.0000007327
 step number          90
        0.0000004670       -0.0000007356       -0.0000002686
        0.0000004670        0.0000000000        0.0000004670
        0.0000000000       -0.0000007356       -0.0000007356
 step number          91
        0.0000004708       -0.0000007385       -0.0000002677
        0.0000004708        0.0000000000        0.0000004708
        0.0000000000       -0.0000007385       -0.0000007385
 step number          92
        0.0000004747       -0.0000007414       -0.0000002668
        0.0000004747        0.0000000000        0.0000004747
        0.0000000000       -0.0000007414       -0.0000007414
 step number          93
        0.0000004786       -0.0000007444       -0.0000002658
        0.0000004786        0.0000000000        0.0000004786
        0.0000000000       -0.0000007444       -0.0000007444
 step number          94
        0.0000004826       -0.0000007475       -0.0000002648
        0.0000004826        0.0000000000        0.0000004826
        0.0000000000       -0.0000007475       -0.0000007475
 step number          95
        0.0000004867       -0.0000007505       -0.0000002639
        0.0000004867        0.0000000000        0.0000004867
        0.0000000000       -0.0000007505       -0.0000007505
 step number          96
        0.0000004908       -0.0000007537       -0.0000002629
        0.0000004908        0.0000000000        0.0000004908
        0.0000000000       -0.0000007537       -0.0000007537
 step number          97
        0.0000004950       -0.0000007568       -0.0000002618
        0.0000004950        0.0000000000        0.0000004950
        0.0000000000       -0.0000007568       -0.0000007568
 step number          98
        0.0000004992       -0.0000007600       -0.0000002608
        0.0000004992        0.0000000000        0.0000004992
        0.0000000000       -0.0000007600       -0.0000007600
 step number          99
        0.0000005035       -0.0000007633       -0.0000002598
        0.0000005035        0.0000000000        0.0000005035
        0.0000000000       -0.0000007633       -0.0000007633
 step number         100
        0.0000005079       -0.0000007666       -0.0000002587
        0.0000005079        0.0000000000        0.0000005079
        0.0000000000       -0.0000007666       -0.0000007666
 step number         101
        0.0000005123       -0.0000007699       -0.0000002577
        0.0000005123        0.0000000000        0.0000005123
        0.0000000000       -0.0000007699       -0.0000007699
 step number         102
        0.0000005167       -0.0000007733       -0.0000002566
        0.0000005167        0.0000000000        0.0000005167
        0.0000000000       -0.0000007733       -0.0000007733
 step number         103
        0.0000005213       -0.0000007768       -0.0000002555
        0.0000005213        0.0000000000        0.0000005213
        0.0000000000       -0.0000007768       -0.0000007768
 step number         104
        0.0000005259       -0.0000007802       -0.0000002544
        0.0000005259        0.0000000000        0.0000005259
        0.0000000000       -0.0000007802       -0.0000007802
 step number         105
        0.0000005305       -0.0000007838       -0.0000002532
        0.0000005305        0.0000000000        0.0000005305
        0.0000000000       -0.0000007838       -0.0000007838
 step number         106
        0.0000005352       -0.0000007873       -0.0000002521
        0.0000005352        0.0000000000        0.0000005352
        0.0000000000       -0.0000007873       -0.0000007873
 step number         107
        0.0000005400       -0.0000007909       -0.0000002510
        0.0000005400        0.0000000000        0.0000005400
        0.0000000000       -0.0000007909       -0.0000007909
 step number         108
        0.0000005448       -0.0000007946       -0.0000002498
        0.0000005448        0.0000000000        0.0000005448
        0.0000000000       -0.0000007946       -0.0000007946
 step number         109
        0.0000005497       -0.0000007983       -0.0000002486
        0.0000005497        0.0000000000        0.0000005497
        0.0000000000       -0.0000007983       -0.0000007983
 step number         110
        0.0000005546       -0.0000008020       -0.0000002474
        0.0000005546        0.0000000000        0.0000005546
        0.0000000000       -0.0000008020       -0.0000008020
 step number         111
        0.0000005596       -0.0000008058       -0.0000002462
        0.0000005596        0.0000000000        0.0000005596
        0.0000000000       -0.0000008058       -0.0000008058
 step number         112
        0.0000005646       -0.0000008097       -0.0000002450
        0.0000005646        0.0000000000        0.0000005646
        0.0000000000       -0.0000008097       -0.0000008096
 step number         113
        0.0000005697       -0.0000008135       -0.0000002438
        0.0000005697        0.0000000000        0.0000005697
        0.0000000000       -0.0000008135       -0.0000008135
 step number         114
        0.0000005749       -0.0000008174       -0.0000002425
        0.0000005749        0.0000000000        0.0000005749
        0.0000000000       -0.0000008174       -0.0000008174
 step number         115
        0.0000005801       -0.0000008214       -0.0000002413
        0.0000005801        0.0000000000        0.0000005801
        0.0000000000       -0.0000008214       -0.0000008214
 step number         116
        0.0000005853       -0.0000008254       -0.0000002400
        0.0000005853        0.0000000000        0.0000005853
        0.0000000000       -0.0000008254       -0.0000008254
 step number         117
        0.0000005906       -0.0000008294       -0.0000002387
        0.0000005906        0.0000000000        0.0000005906
        0.0000000000       -0.0000008294       -0.0000008294
 step number         118
        0.0000005960       -0.0000008334       -0.0000002375
        0.0000005960        0.0000000000        0.0000005960
        0.0000000000       -0.0000008334       -0.0000008334
 step number         119
        0.0000006014       -0.0000008375       -0.0000002362
        0.0000006014        0.0000000000        0.0000006014
        0.0000000000       -0.0000008375       -0.0000008375
 step number         120
        0.0000006068       -0.0000008417       -0.0000002349
        0.0000006068        0.0000000000        0.0000006068
        0.0000000000       -0.0000008417       -0.0000008417
 step number         121
        0.0000006123       -0.0000008458       -0.0000002335
        0.0000006123        0.0000000000        0.0000006123
        0.0000000000       -0.0000008458       -0.0000008458
 step number         122
        0.0000006178       -0.0000008500       -0.0000002322
        0.0000006178        0.0000000000        0.0000006178
        0.0000000000       -0.0000008500       -0.0000008500
 step number         123
        0.0000006234       -0.0000008542       -0.0000002309
        0.0000006234        0.0000000000        0.0000006234
        0.0000000000       -0.0000008542       -0.0000008542
 step number         124
        0.0000006289       -0.0000008585       -0.0000002295
        0.0000006289        0.0000000000        0.0000006289
        0.0000000000       -0.0000008585       -0.0000008585
 step number         125
        0.0000006346       -0.0000008628       -0.0000002282
        0.0000006346        0.0000000000        0.0000006346
        0.0000000000       -0.0000008628       -0.0000008628
 step number         126
        0.0000006402       -0.0000008671       -0.0000002268
        0.0000006402        0.0000000000        0.0000006402
        0.0000000000       -0.0000008671       -0.0000008671
 step number         127
        0.0000006459       -0.0000008714       -0.0000002255
        0.0000006459        0.0000000000        0.0000006459
        0.0000000000       -0.0000008714       -0.0000008714
 step number         128
        0.0000006516       -0.0000008757       -0.0000002241
        0.0000006516        0.0000000000        0.0000006516
        0.0000000000       -0.0000008757       -0.0000008757
 step number         129
        0.0000006573       -0.0000008801       -0.0000002228
        0.0000006573        0.0000000000        0.0000006573
        0.0000000000       -0.0000008801       -0.0000008801
 step number         130
        0.0000006631       -0.0000008844       -0.0000002214
        0.0000006631        0.0000000000        0.0000006631
        0.0000000000       -0.0000008844       -0.0000008844
 step number         131
        0.0000006688       -0.0000008888       -0.0000002200
        0.0000006688        0.0000000000        0.0000006688
        0.0000000000       -0.0000008888       -0.0000008888
 step number         132
        0.0000006746       -0.0000008932       -0.0000002186
        0.0000006746        0.0000000000        0.0000006746
        0.0000000000       -0.0000008932       -0.0000008932
 step number         133
        0.0000006803       -0.0000008976       -0.0000002173
        0.0000006803        0.0000000000        0.0000006803
        0.0000000000       -0.0000008976       -0.0000008976
 step number         134
        0.0000006861       -0.0000009020       -0.0000002159
        0.0000006861        0.0000000000        0.0000006861
        0.0000000000       -0.0000009020       -0.0000009020
 step number         135
        0.0000006919       -0.0000009064       -0.0000002145
        0.0000006919        0.0000000000        0.0000006919
        0.0000000000       -0.0000009064       -0.0000009064
 step number         136
        0.0000006976       -0.0000009108       -0.0000002132
        0.0000006976        0.0000000000        0.0000006976
        0.0000000000       -0.0000009108       -0.0000009108
 step number         137
        0.0000007034       -0.0000009152       -0.0000002118
        0.0000007033        0.0000000000        0.0000007033
        0.0000000000       -0.0000009152       -0.0000009152
 step number         138
        0.0000007091       -0.0000009195       -0.0000002105
        0.0000007091        0.0000000000        0.0000007091
        0.0000000000       -0.0000009195       -0.0000009195
 step number         139
        0.0000007148       -0.0000009239       -0.0000002091
        0.0000007148        0.0000000000        0.0000007148
        0.0000000000       -0.0000009239       -0.0000009239
 step number         140
        0.0000007204       -0.0000009282       -0.0000002078
        0.0000007204        0.0000000000        0.0000007204
        0.0000000000       -0.0000009282       -0.0000009282
 step number         141
        0.0000007261       -0.0000009325       -0.0000002065
        0.0000007261        0.0000000000        0.0000007261
        0.0000000000       -0.0000009325       -0.0000009325
 step number         142
        0.0000007316       -0.0000009368       -0.0000002052
        0.0000007316        0.0000000000        0.0000007316
        0.0000000000       -0.0000009368       -0.0000009368
 step number         143
        0.0000007372       -0.0000009410       -0.0000002039
        0.0000007372        0.0000000000        0.0000007372
        0.0000000000       -0.0000009410       -0.0000009410
 step number         144
        0.0000007426       -0.0000009452       -0.0000002026
        0.0000007426        0.0000000000        0.0000007426
        0.0000000000       -0.0000009452       -0.0000009452
 step number         145
        0.0000007481       -0.0000009494       -0.0000002013
        0.0000007481        0.0000000000        0.0000007481
        0.0000000000       -0.0000009494       -0.0000009494
 step number         146
        0.0000007534       -0.0000009535       -0.0000002001
        0.0000007534        0.0000000000        0.0000007534
        0.0000000000       -0.0000009535       -0.0000009535
 step number         147
        0.0000007587       -0.0000009575       -0.0000001989
        0.0000007587        0.0000000000        0.0000007587
        0.0000000000       -0.0000009575       -0.0000009575
 step number         148
        0.0000007639       -0.0000009615       -0.0000001977
        0.0000007639        0.0000000000        0.0000007639
        0.0000000000       -0.0000009615       -0.0000009615
 step number         149
        0.0000007689       -0.0000009654       -0.0000001965
        0.0000007689        0.0000000000        0.0000007689
        0.0000000000       -0.0000009654       -0.0000009654
 step number         150
        0.0000007739       -0.0000009693       -0.0000001954
        0.0000007739        0.0000000000        0.0000007739
        0.0000000000       -0.0000009693       -0.0000009693
 step number         151
        0.0000007788       -0.0000009731       -0.0000001942
        0.0000007788        0.0000000000        0.0000007788
        0.0000000000       -0.0000009731       -0.0000009731
 step number         152
        0.0000007836       -0.0000009767       -0.0000001932
        0.0000007836        0.0000000000        0.0000007836
        0.0000000000       -0.0000009767       -0.0000009767
 step number         153
        0.0000007882       -0.0000009803       -0.0000001921
        0.0000007882        0.0000000000        0.0000007882
        0.0000000000       -0.0000009803       -0.0000009803
 step number         154
        0.0000007927       -0.0000009838       -0.0000001911
        0.0000007927        0.0000000000        0.0000007927
        0.0000000000       -0.0000009838       -0.0000009838
 step number         155
        0.0000007971       -0.0000009872       -0.0000001901
        0.0000007971        0.0000000000        0.0000007971
        0.0000000000       -0.0000009872       -0.0000009872
 step number         156
        0.0000008014       -0.0000009905       -0.0000001892
        0.0000008013        0.0000000000        0.0000008013
        0.0000000000       -0.0000009905       -0.0000009905
 step number         157
        0.0000008054       -0.0000009937       -0.0000001883
        0.0000008054        0.0000000000        0.0000008054
        0.0000000000       -0.0000009937       -0.0000009937
 step number         158
        0.0000008093       -0.0000009967       -0.0000001874
        0.0000008093        0.0000000000        0.0000008093
        0.0000000000       -0.0000009967       -0.0000009967
 step number         159
        0.0000008131       -0.0000009997       -0.0000001866
        0.0000008131        0.0000000000        0.0000008131
        0.0000000000       -0.0000009997       -0.0000009997
 step number         160
        0.0000008166       -0.0000010025       -0.0000001858
        0.0000008166        0.0000000000        0.0000008166
        0.0000000000       -0.0000010025       -0.0000010025
 step number         161
        0.0000008200       -0.0000010051       -0.0000001851
        0.0000008200        0.0000000000        0.0000008200
        0.0000000000       -0.0000010051       -0.0000010051
 step number         162
        0.0000008232       -0.0000010077       -0.0000001844
        0.0000008232        0.0000000000        0.0000008232
        0.0000000000       -0.0000010077       -0.0000010077
 step number         163
        0.0000008262       -0.0000010100       -0.0000001838
        0.0000008262        0.0000000000        0.0000008262
        0.0000000000       -0.0000010100       -0.0000010100
 step number         164
        0.0000008290       -0.0000010123       -0.0000001832
        0.0000008290        0.0000000000        0.0000008290
        0.0000000000       -0.0000010123       -0.0000010123
 step number         165
        0.0000008316       -0.0000010143       -0.0000001827
        0.0000008316        0.0000000000        0.0000008316
        0.0000000000       -0.0000010143       -0.0000010143
 step number         166
        0.0000008340       -0.0000010162       -0.0000001823
        0.0000008339        0.0000000000        0.0000008339
        0.0000000000       -0.0000010162       -0.0000010162
 step number         167
        0.0000008361       -0.0000010180       -0.0000001819
        0.0000008361        0.0000000000        0.0000008361
        0.0000000000       -0.0000010180       -0.0000010180
 step number         168
        0.0000008380       -0.0000010195       -0.0000001815
        0.0000008380        0.0000000000        0.0000008380
        0.0000000000       -0.0000010195       -0.0000010195
 step number         169
        0.0000008397       -0.0000010210       -0.0000001813
        0.0000008397        0.0000000000        0.0000008397
        0.0000000000       -0.0000010210       -0.0000010209
 step number         170
        0.0000008411       -0.0000010222       -0.0000001810
        0.0000008411        0.0000000000        0.0000008411
        0.0000000000       -0.0000010222       -0.0000010222
 step number         171
        0.0000008424       -0.0000010232       -0.0000001809
        0.0000008424        0.0000000000        0.0000008424
        0.0000000000       -0.0000010232       -0.0000010232
 step number         172
        0.0000008433       -0.0000010241       -0.0000001808
        0.0000008433        0.0000000000        0.0000008433
        0.0000000000       -0.0000010241       -0.0000010241
 step number         173
        0.0000008441       -0.0000010248       -0.0000001807
        0.0000008441        0.0000000000        0.0000008441
        0.0000000000       -0.0000010248       -0.0000010248
 step number         174
        0.0000008445       -0.0000010253       -0.0000001808
        0.0000008445        0.0000000000        0.0000008445
        0.0000000000       -0.0000010253       -0.0000010253
 step number         175
        0.0000008448       -0.0000010256       -0.0000001808
        0.0000008448        0.0000000000        0.0000008448
        0.0000000000       -0.0000010256       -0.0000010256
 step number         176
        0.0000008448       -0.0000010258       -0.0000001810
        0.0000008448        0.0000000000        0.0000008448
        0.0000000000       -0.0000010258       -0.0000010258
 step number         177
        0.0000008445       -0.0000010257       -0.0000001812
        0.0000008445        0.0000000000        0.0000008445
        0.0000000000       -0.0000010257       -0.0000010257
 step number         178
        0.0000008440       -0.0000010255       -0.0000001815
        0.0000008440        0.0000000000        0.0000008440
        0.0000000000       -0.0000010255       -0.0000010255
 step number         179
        0.0000008433       -0.0000010251       -0.0000001818
        0.0000008433        0.0000000000        0.0000008433
        0.0000000000       -0.0000010251       -0.0000010251
 step number         180
        0.0000008423       -0.0000010245       -0.0000001822
        0.0000008423        0.0000000000        0.0000008423
        0.0000000000       -0.0000010245       -0.0000010245
 step number         181
        0.0000008411       -0.0000010237       -0.0000001827
        0.0000008411        0.0000000000        0.0000008411
        0.0000000000       -0.0000010237       -0.0000010237
 step number         182
        0.0000008396       -0.0000010228       -0.0000001832
        0.0000008396        0.0000000000        0.0000008396
        0.0000000000       -0.0000010228       -0.0000010228
 step number         183
        0.0000008379       -0.0000010216       -0.0000001837
        0.0000008379        0.0000000000        0.0000008379
        0.0000000000       -0.0000010216       -0.0000010216
 step number         184
        0.0000008360       -0.0000010203       -0.0000001844
        0.0000008360        0.0000000000        0.0000008360
        0.0000000000       -0.0000010203       -0.0000010203
 step number         185
