        0.0000030027        4.7641711621       -0.4076117305        0.0000000000        0.0514587418        0.4588150138        0.0000000000
        0.9999969973       -0.0000142878        0.0000012075        0.0000000000       -0.0000001545       -0.0000013785        0.0000000000
